date,corrupcionCongreso,corrupcionCis,economiaCongreso,economiaCis,educacionCongreso,educacionCis,empleoCongreso,empleoCis,ideologiaCongreso,ideologiaCis,icCongreso,icCis,jovenesCongreso,jovenesCis,justiciaCongreso,justiciaCis,maCongreso,maCis,otrosCongreso,otrosCis,saludCongreso,saludCis,speiCongreso,speiCis,socialCongreso,socialCis,terrorismoCongreso,terrorismoCis,viviendaCongreso,viviendaCis
20080930,0.625,4.09,13.264999999999999,24.525000000000002,11.27,2.605,6.4,27.075,1.9700000000000002,0.37,2.06,4.375,9.945,0.7100000000000001,2.505,0.855,5.565,0.53,12.295,2.4,1.63,2.355,20.185,0.41000000000000003,0.0,13.669999999999998,8.219999999999999,7.9350000000000005,4.065,8.110000000000001
20081231,2.02,4.456666666666667,20.253333333333334,23.4,3.283333333333333,2.5000000000000004,11.483333333333334,29.86333333333333,7.636666666666667,0.29666666666666663,1.0833333333333335,4.42,9.04,0.5433333333333334,1.7733333333333334,0.73,3.6899999999999995,0.4566666666666666,18.46,2.6900000000000004,0.66,2.2933333333333334,13.670000000000002,0.42,0.5766666666666667,11.166666666666664,2.94,9.956666666666665,3.423333333333333,6.8100000000000005
20090331,1.626666666666667,5.956666666666665,22.436666666666667,22.916666666666664,3.7033333333333336,2.6333333333333333,11.013333333333332,33.02333333333333,13.449999999999998,0.22333333333333333,2.3433333333333333,4.993333333333333,2.6566666666666667,0.45999999999999996,0.8533333333333334,0.9766666666666667,5.653333333333332,0.3933333333333333,9.993333333333332,2.216666666666667,3.666666666666666,2.6233333333333335,14.323333333333332,0.38,1.1233333333333333,9.42,5.376666666666666,8.726666666666667,1.78,5.073333333333333
20090630,2.9166666666666665,6.8566666666666665,10.046666666666667,22.376666666666665,4.763333333333334,3.163333333333334,3.9233333333333333,33.52,9.016666666666667,0.36666666666666664,2.5833333333333335,4.953333333333332,6.446666666666667,0.6333333333333333,3.6366666666666667,1.0433333333333334,8.496666666666668,0.51,24.843333333333337,2.85,5.03,2.5533333333333337,13.683333333333334,0.23666666666666666,0.0,9.24,0.6133333333333334,6.373333333333334,4.0,5.32
20090930,1.005,7.264999999999999,16.34,21.49,5.005,3.71,2.5500000000000003,33.065,14.079999999999998,0.295,1.08,4.875,5.88,0.72,5.88,1.01,1.24,0.5499999999999999,16.03,2.3449999999999998,2.62,2.575,21.365000000000002,0.46499999999999997,0.8500000000000001,9.305,4.29,7.969999999999999,1.78,4.355
20091231,0.9199999999999999,10.876666666666669,9.749999999999998,20.806666666666665,3.4666666666666672,3.65,2.3066666666666666,34.080000000000005,15.623333333333333,0.2133333333333333,9.293333333333333,4.726666666666666,7.9366666666666665,0.5399999999999999,4.843333333333333,1.0,9.136666666666667,0.7033333333333334,18.53333333333333,2.5833333333333335,3.17,2.8299999999999996,7.776666666666666,0.4166666666666667,2.1566666666666667,8.236666666666666,5.1,5.573333333333333,0.0,3.763333333333333
20100331,2.9666666666666663,10.38,21.87,21.243333333333336,2.7800000000000002,2.7466666666666666,6.176666666666667,36.72666666666666,6.756666666666666,0.32999999999999996,9.64,3.6799999999999997,7.42,0.59,10.473333333333333,0.7566666666666667,2.8766666666666665,0.5,13.293333333333331,2.173333333333333,2.9433333333333334,2.1466666666666665,9.73,0.4166666666666667,0.1366666666666667,8.923333333333334,2.17,5.903333333333333,0.7666666666666666,3.49
20100630,0.0,13.600000000000001,20.196666666666665,22.736666666666668,4.91,2.843333333333333,13.743333333333332,35.13333333333333,8.9,0.25666666666666665,4.936666666666667,3.7733333333333334,7.086666666666668,0.6000000000000001,2.08,1.07,7.19,0.3466666666666667,6.69,2.8633333333333333,1.1733333333333333,1.8366666666666667,17.203333333333333,0.36000000000000004,0.5,7.790000000000001,2.236666666666667,4.083333333333333,3.163333333333334,2.7
20100930,1.125,13.055,13.63,23.365,4.635,3.1399999999999997,6.175,36.19,11.09,0.595,4.234999999999999,3.45,11.245,0.575,4.825,0.575,8.469999999999999,0.46499999999999997,12.45,2.2150000000000003,3.315,2.015,12.35,0.375,0.325,7.915,3.495,3.2299999999999995,2.645,2.835
20101231,0.0,12.543333333333331,23.116666666666667,23.53666666666667,5.906666666666666,3.153333333333333,7.226666666666666,36.38000000000001,8.77,0.3233333333333333,5.176666666666666,3.4899999999999993,14.533333333333335,0.65,3.95,0.6766666666666666,3.1466666666666665,0.31,11.899999999999999,2.0500000000000003,0.0,2.02,8.339999999999998,0.3833333333333333,1.6400000000000001,8.676666666666666,4.246666666666667,3.373333333333333,2.0399999999999996,2.4333333333333336
20110331,1.0799999999999998,12.823333333333334,14.676666666666668,24.573333333333334,5.4866666666666655,3.086666666666667,9.206666666666667,37.57333333333333,12.863333333333332,0.2933333333333333,4.0,3.440000000000001,7.093333333333334,0.6000000000000001,4.803333333333334,0.76,3.896666666666667,0.36666666666666664,13.566666666666668,2.2233333333333336,6.0633333333333335,1.7400000000000002,12.586666666666668,0.3933333333333333,0.9433333333333334,7.383333333333332,2.2333333333333334,2.766666666666666,1.51,1.9766666666666666
20110630,0.5399999999999999,14.66,26.533333333333335,21.776666666666667,6.633333333333334,3.0233333333333334,8.656666666666666,37.516666666666666,10.033333333333333,0.14333333333333334,5.836666666666667,3.4266666666666667,4.0600000000000005,0.9166666666666669,0.5866666666666666,0.6666666666666667,2.8,0.42,6.636666666666667,2.1933333333333334,4.523333333333334,2.1366666666666663,16.496666666666666,0.33666666666666667,1.1866666666666665,7.37,4.8966666666666665,2.9800000000000004,0.5833333333333334,2.4266666666666667
20110930,3.3549999999999995,14.879999999999999,20.765,22.9,4.8,3.5900000000000003,4.935,36.635,6.375,0.305,9.129999999999999,3.105,7.625,0.88,3.9800000000000004,0.5700000000000001,5.130000000000001,0.29,14.634999999999998,2.485,2.915,2.58,7.84,0.395,3.1649999999999996,6.955,5.3500000000000005,1.87,0.0,2.5500000000000003
20111231,3.1333333333333333,13.853333333333332,17.779999999999998,23.62333333333333,6.373333333333332,3.813333333333333,13.139999999999999,37.82666666666667,8.129999999999999,0.23666666666666666,6.096666666666667,2.6566666666666667,3.2066666666666666,0.7466666666666667,3.463333333333333,0.61,4.82,0.2533333333333333,18.41,2.32,3.516666666666667,3.943333333333333,9.370000000000001,0.32999999999999996,1.846666666666667,5.8,0.7133333333333333,1.4500000000000002,0.0,2.543333333333333
20120331,3.6733333333333333,13.66,13.52,23.976666666666667,7.3999999999999995,4.07,21.373333333333335,38.11666666666667,7.276666666666666,0.2466666666666667,1.05,2.7133333333333334,4.123333333333334,0.89,7.756666666666666,1.0366666666666668,6.9333333333333345,0.29,11.58,2.3,5.593333333333334,3.8099999999999996,7.526666666666666,0.32,0.13333333333333333,5.683333333333333,1.346666666666667,0.6133333333333334,0.7133333333333333,2.2800000000000002
20120630,3.2233333333333336,15.299999999999999,27.376666666666665,25.816666666666666,10.99,4.236666666666666,7.586666666666667,36.410000000000004,3.3099999999999996,0.3066666666666667,4.23,2.01,9.203333333333335,0.7266666666666667,6.3133333333333335,0.74,3.4266666666666667,0.26333333333333336,7.836666666666667,2.7499999999999996,6.703333333333333,4.236666666666666,6.423333333333332,0.39333333333333337,0.0,4.569999999999999,3.38,0.45333333333333337,0.0,1.79
20120930,9.765,16.98,21.815,27.339999999999996,2.76,3.6900000000000004,8.785,34.995,1.8849999999999998,0.47000000000000003,0.9450000000000001,1.525,7.614999999999999,0.645,2.445,0.835,13.020000000000001,0.215,12.514999999999999,3.1100000000000003,7.16,4.31,9.045,0.23499999999999996,0.0,4.095,0.605,0.45000000000000007,1.645,1.115
20121231,5.953333333333333,18.993333333333332,19.36,24.95333333333333,5.156666666666667,3.9700000000000006,11.483333333333334,33.72333333333333,12.803333333333333,0.9199999999999999,0.0,1.17,11.593333333333334,0.6133333333333334,8.226666666666667,0.6566666666666666,1.0199999999999998,0.18333333333333332,6.143333333333334,2.7266666666666666,8.683333333333334,4.943333333333333,4.47,0.27999999999999997,1.8966666666666667,3.576666666666667,3.2133333333333334,0.18000000000000002,0.0,3.1100000000000003
20130331,6.033333333333333,27.25333333333333,20.956666666666667,19.840000000000003,5.97,3.5366666666666666,16.470000000000002,33.14333333333333,13.813333333333333,0.44666666666666666,2.2933333333333334,1.0733333333333333,6.29,0.6666666666666665,2.32,0.9000000000000001,1.626666666666667,0.15000000000000002,5.513333333333334,2.5533333333333337,7.57,4.473333333333333,4.27,0.35,0.9466666666666667,2.7133333333333334,5.126666666666666,0.14666666666666667,0.8033333333333333,2.756666666666667
20130630,3.6333333333333337,27.52,17.899999999999995,19.35333333333333,5.846666666666667,3.18,8.523333333333333,33.62,9.34,0.69,3.7800000000000002,1.093333333333333,6.599999999999999,0.6633333333333334,7.973333333333333,1.0266666666666666,6.233333333333333,0.14666666666666664,6.923333333333333,2.4899999999999993,5.136666666666667,3.746666666666667,14.623333333333333,0.2833333333333333,0.9900000000000001,3.1233333333333335,1.4133333333333333,0.19999999999999996,1.09,2.856666666666667
20130930,5.675,28.07,11.87,17.8,8.065,4.614999999999999,17.04,33.015,13.535,0.61,1.5599999999999998,1.1400000000000001,5.78,0.77,5.26,0.955,3.2799999999999994,0.2,7.355,2.7049999999999996,6.1899999999999995,4.3950000000000005,7.64,0.28500000000000003,1.005,3.5199999999999996,5.635,0.305,0.11,1.6050000000000002
20131231,6.2,27.026666666666664,19.376666666666665,17.71,6.836666666666666,5.103333333333333,7.163333333333334,32.46333333333333,6.3533333333333335,0.8033333333333333,1.9266666666666665,1.0533333333333332,11.39,0.67,7.140000000000001,1.34,1.0866666666666664,0.13333333333333333,4.793333333333333,2.46,6.323333333333332,5.203333333333333,14.833333333333332,0.23333333333333336,1.5533333333333335,4.346666666666666,4.54,0.2333333333333333,0.48,1.2133333333333334
20140331,4.096666666666667,28.786666666666665,8.159999999999998,15.893333333333334,7.3966666666666665,4.403333333333333,13.386666666666667,33.660000000000004,1.8399999999999999,0.69,9.223333333333333,0.89,14.353333333333332,0.8500000000000001,12.656666666666666,1.2433333333333332,5.056666666666667,0.08,7.836666666666667,2.27,5.096666666666666,4.5633333333333335,3.626666666666667,0.2700000000000001,2.4000000000000004,4.633333333333334,4.356666666666667,0.5,0.52,1.2666666666666666
20140630,3.32,27.650000000000002,15.686666666666666,15.766666666666666,4.65,4.316666666666666,2.8833333333333333,33.96666666666666,9.706666666666667,0.86,4.973333333333333,1.0266666666666666,15.153333333333332,0.8733333333333334,6.99,0.9866666666666668,6.25,0.09333333333333332,6.533333333333334,2.48,1.7333333333333336,4.503333333333334,11.993333333333334,0.26,3.2099999999999995,5.693333333333333,2.8899999999999997,0.22333333333333333,4.026666666666666,1.3
20140930,7.085,29.32,11.094999999999999,14.954999999999998,16.815,4.5249999999999995,5.19,32.56,7.93,1.08,1.67,1.1600000000000001,8.765,1.055,7.365000000000001,0.8750000000000001,9.534999999999998,0.185,3.1550000000000002,2.6250000000000004,8.875,4.79,4.3950000000000005,0.2,2.215,5.28,3.535,0.21999999999999997,2.3800000000000003,1.16
20141231,4.306666666666667,32.71333333333333,12.553333333333333,13.76333333333333,2.8899999999999997,4.226666666666667,9.226666666666667,32.373333333333335,7.540000000000001,1.0800000000000003,5.153333333333332,1.0766666666666667,15.340000000000002,0.73,9.676666666666666,1.1266666666666667,5.09,0.13333333333333333,4.663333333333333,1.9933333333333334,9.393333333333333,4.45,8.533333333333333,0.18999999999999997,1.3133333333333332,4.96,2.9899999999999998,0.16333333333333333,1.3366666666666664,1.0233333333333332
20150331,8.626666666666667,30.696666666666665,7.75,13.383333333333333,4.82,4.29,23.313333333333333,33.949999999999996,3.713333333333333,0.4633333333333333,0.0,0.95,17.63,0.9000000000000001,6.493333333333333,0.7633333333333332,3.7199999999999998,0.12333333333333335,9.823333333333332,2.1766666666666667,3.826666666666666,4.74,7.526666666666666,0.26999999999999996,0.0,5.156666666666667,0.22999999999999998,0.6733333333333333,2.53,1.4733333333333334
